P 277.0845, -314.7926, 0.0010,  0, 0, 0,  3,  Sheerie_(Berserker_Tomes)
P 255.0891, -287.3335, 0.0010,  0, 0, 127,  3,  Baddi_(GM_Berserker)
L -171.7583, 90.0743, -10.3740,  -163.9440, 111.5962, -10.4095,  0, 0, 0
L -163.9440, 111.5962, -10.4095,  -112.0592, 159.7657, -10.3825,  0, 0, 0
L -112.0592, 159.7657, -10.3825,  -18.1053, 173.9005, -10.3747,  0, 0, 0
L -18.1053, 173.9005, -10.3747,  17.5001, 173.8875, -10.3822,  127, 64, 0
L 17.5001, 173.8875, -10.3822,  71.6115, 165.9407, -10.3819,  0, 0, 0
L 71.6115, 165.9407, -10.3819,  90.1184, 165.8382, -10.3740,  127, 64, 0
L 90.1184, 165.8382, -10.3740,  90.1184, 165.8382, -10.3740,  0, 0, 0
L 90.1184, 165.8382, -10.3740,  111.6913, 159.9194, -10.4028,  0, 0, 0
L 111.6913, 159.9194, -10.4028,  169.5080, 112.2296, -10.3915,  0, 0, 0
L 169.5080, 112.2296, -10.3915,  185.9456, 18.1983, -10.3740,  0, 0, 0
L 185.9456, 18.1983, -10.3740,  186.0163, -17.7532, -10.3740,  127, 64, 0
L 186.0163, -17.7532, -10.3740,  176.3435, -69.7512, -10.3741,  0, 0, 0
L 175.9067, -89.3241, -10.3771,  166.0093, -111.7282, -10.3747,  0, 0, 0
L 166.0093, -111.7282, -10.3747,  112.4414, -165.5648, -10.3740,  0, 0, 0
L 112.4414, -165.5648, -10.3740,  18.1061, -183.8570, -10.3822,  0, 0, 0
L 18.1061, -183.8570, -10.3822,  -17.2113, -183.8724, -10.3882,  127, 64, 0
L -17.2113, -183.8724, -10.3882,  -71.9603, -177.8635, -10.3742,  0, 0, 0
L -90.7157, -177.8475, -10.3740,  -112.6465, -171.6050, -10.3740,  0, 0, 0
L -111.6569, -171.9595, -10.3740,  -164.0200, -111.3310, -10.3755,  0, 0, 0
L -160.9302, 114.2342, -142.3115,  -111.7993, 159.5836, -142.3115,  0, 0, 255
L -111.7993, 159.5836, -142.3115,  -18.3748, 173.5025, -142.3115,  0, 0, 255
L -18.3746, 173.5025, -142.3115,  -17.6590, 133.5625, -141.8039,  0, 0, 255
L -17.6627, 133.5625, -142.3115,  18.3390, 133.7773, -142.3115,  0, 0, 255
L 18.3747, 173.5029, -142.3115,  18.3745, 173.5029, -142.3115,  0, 0, 255
L 18.3745, 173.5029, -142.3115,  18.3750, 133.9555, -142.3115,  0, 0, 255
L 18.3746, 173.5029, -142.3115,  72.2228, 165.6320, -142.3115,  0, 0, 255
L 89.8125, 165.5634, -142.3115,  111.7920, 159.5970, -142.3115,  0, 0, 255
L 111.7920, 159.5970, -142.3115,  169.5912, 111.7685, -142.3115,  0, 0, 255
L 169.5912, 111.7685, -142.3115,  185.4933, 18.3748, -142.3115,  0, 0, 255
L 185.4933, 18.3747, -142.3115,  141.5040, 17.9059, -142.3115,  0, 0, 255
L 141.4968, 17.8869, -142.3115,  142.0122, -18.4511, -142.3115,  0, 0, 255
L 142.0123, -18.4512, -142.3115,  185.4866, -18.3750, -142.3115,  0, 0, 255
L 185.4866, -18.3750, -142.3115,  175.4879, -72.2045, -142.3115,  0, 0, 255
L 175.4851, -72.2145, -142.3115,  175.5625, -89.8875, -142.3115,  127, 64, 0
L 175.5627, -89.8868, -142.3115,  165.6243, -111.7516, -142.3115,  0, 0, 255
L 165.6243, -111.7516, -142.3115,  111.7850, -165.5909, -142.3115,  0, 0, 255
L 111.7850, -165.5909, -142.3115,  18.3750, -183.4838, -142.3115,  0, 0, 255
L 18.3750, -183.4838, -142.3115,  17.5783, -139.4382, -142.3115,  0, 0, 255
L 17.5715, -139.4362, -142.3115,  -18.2828, -139.6913, -142.3115,  0, 0, 255
L -18.2914, -139.7015, -142.3115,  -18.3748, -183.5185, -142.3115,  0, 0, 255
L -18.3747, -183.5185, -142.3115,  -72.5134, -177.5625, -142.3115,  0, 0, 255
L -72.5510, -177.5625, -142.3115,  -89.9185, -177.5625, -142.3115,  127, 64, 0
L -89.8921, -177.5697, -142.3115,  -111.7600, -171.6057, -142.3115,  0, 0, 255
L -111.7600, -171.6057, -142.3115,  -163.5855, -111.8024, -142.3115,  0, 0, 255
L -163.5855, -111.8024, -142.3115,  -179.4932, -18.3750, -142.3115,  0, 0, 255
L -179.4932, -18.3750, -142.3115,  -137.5642, -18.0428, -142.3115,  0, 0, 255
L -137.5607, -18.0242, -142.3115,  -138.0026, 18.4531, -142.3115,  0, 0, 255
L -138.0167, 18.4603, -142.3115,  -179.5028, 18.3748, -142.3115,  0, 0, 255
L -179.5028, 18.3748, -142.3115,  -179.5029, 18.3746, -142.3115,  0, 0, 255
L -179.5029, 18.3746, -142.3115,  -171.5625, 72.0183, -142.3115,  0, 0, 255
L -171.5625, 72.0997, -142.3115,  -171.5184, 90.0240, -142.3115,  127, 64, 0
L -163.6674, 111.6141, -142.3115,  -171.5625, 89.9026, -142.3115,  0, 0, 255
L -732.0991, -797.8870, 31.3085,  -728.3621, -788.0457, 38.6850,  0, 0, 0
L -728.3621, -788.0457, 38.6850,  -759.7317, -750.9374, 37.7510,  0, 0, 0
L -759.7317, -750.9374, 37.7510,  -759.7317, -750.9374, 37.7510,  0, 0, 0
L -759.7317, -750.9374, 37.7510,  -789.5553, -750.7634, 38.7510,  0, 0, 0
L -789.5553, -750.7634, 38.7510,  -823.0207, -685.0216, 38.7510,  0, 0, 0
L -823.0207, -685.0216, 38.7510,  -823.8970, -627.5465, 38.7510,  0, 0, 0
L -823.8970, -627.5465, 38.7510,  -765.9374, -579.7084, 38.7510,  0, 0, 0
L -765.9374, -579.7084, 38.7510,  -765.2874, -539.1992, 38.7510,  0, 0, 0
L -765.2874, -539.1992, 38.7510,  -726.7554, -516.5311, 39.7510,  0, 0, 0
L -726.7554, -516.5311, 39.7510,  -678.5002, -516.7742, 39.7510,  0, 0, 0
L -678.4669, -551.4063, 40.0561,  -678.5002, -516.7742, 39.9785,  0, 0, 0
L -701.3763, -551.4063, 75.5947,  -689.3480, -551.7239, 75.5947,  0, 0, 0
L -689.3480, -551.7239, 75.5947,  -689.3438, -578.6402, 75.5947,  0, 0, 0
L -689.3438, -578.6402, 75.5947,  -668.5487, -602.3750, 75.5947,  0, 0, 0
L -668.5487, -602.3750, 75.5947,  -633.3965, -602.0879, 76.0554,  0, 0, 0
L -633.3965, -602.0879, 76.0554,  -659.9775, -551.7985, 75.5947,  0, 0, 0
L -659.9775, -551.7985, 75.5947,  -680.4821, -551.7987, 75.5947,  0, 0, 0
L -680.4821, -551.7987, 75.5947,  -680.7948, -369.2188, 75.5947,  0, 0, 0
L -680.7948, -369.2188, 75.5947,  -701.3764, -369.2205, 75.5947,  0, 0, 0
L -701.3764, -369.2205, 75.5947,  -704.3437, -402.4749, 75.5947,  0, 0, 0
L -704.3437, -402.4749, 75.5947,  -704.4802, -441.4228, 75.5947,  0, 0, 0
L -704.4802, -441.4228, 75.5947,  -711.4626, -441.2766, 76.5947,  0, 0, 0
L -813.1046, -482.7877, 76.5947,  -704.6346, -485.4322, 75.5947,  0, 0, 0
L -704.6346, -485.4322, 75.5947,  -701.3763, -551.4063, 75.5947,  0, 0, 0
L -710.3559, -485.4375, 75.5947,  -710.3736, -441.1875, 75.6466,  127, 64, 0
L -711.4626, -441.2766, 75.7446,  -812.9529, -450.0899, 76.5947,  0, 0, 0
L -812.9529, -450.0899, 76.5947,  -842.9312, -411.1161, 76.5947,  0, 0, 0
L -842.9312, -411.1161, 76.5947,  -858.0340, -401.8389, 76.5947,  0, 0, 0
L -858.0340, -401.8389, 76.5947,  -858.0312, -354.0338, 76.5947,  0, 0, 0
L -858.0312, -354.0338, 76.5947,  -902.7739, -321.2318, 76.5947,  0, 0, 0
L -902.7739, -321.2318, 76.5947,  -964.6746, -311.3477, 76.5947,  0, 0, 0
L -964.6746, -311.3477, 76.5947,  -1034.2308, -279.4529, 76.5947,  0, 0, 0
L -1034.2311, -279.4529, 76.5954,  -1040.9919, -278.9971, 76.5947,  0, 0, 0
L -1040.9919, -278.9971, 76.5947,  -1068.3612, -237.2812, 76.5947,  0, 0, 0
L -1040.9564, -279.0042, 76.5950,  -1040.9556, -299.3909, 76.5984,  127, 64, 0
L -1040.9556, -299.3909, 76.5984,  -1034.9645, -299.5000, 77.5947,  0, 0, 0
L -1034.9645, -299.5000, 77.5947,  -962.4826, -338.5240, 76.5947,  0, 0, 0
L -962.4826, -338.5240, 76.5947,  -902.2609, -353.7249, 76.5947,  0, 0, 0
L -902.2609, -353.7249, 76.5947,  -887.2891, -401.9267, 76.5947,  0, 0, 0
L -887.2891, -401.9267, 76.5947,  -905.4621, -411.1816, 76.5947,  0, 0, 0
L -905.4621, -411.1816, 76.5947,  -1034.6185, -357.2401, 76.5947,  0, 0, 0
L -1034.6185, -357.2401, 76.5947,  -1040.7050, -357.2018, 76.5947,  0, 0, 0
L -1040.7050, -357.2018, 76.5947,  -1067.6594, -342.2500, 76.5947,  0, 0, 0
L -1067.6594, -342.2500, 76.5947,  -1091.3486, -342.2522, 76.5947,  0, 0, 0
L -1091.3486, -342.2522, 76.5947,  -1113.1316, -378.1162, 76.5947,  0, 0, 0
L -1113.1316, -378.1162, 76.5947,  -1112.9374, -341.9359, 76.5947,  0, 0, 0
L -1112.9374, -341.9359, 76.5947,  -1118.8326, -324.2500, 76.5947,  0, 0, 0
L -1118.8326, -324.2500, 76.5947,  -1122.2742, -324.2502, 76.5947,  0, 0, 0
L -1122.2742, -324.2502, 76.5947,  -1123.0380, -344.5547, 76.5947,  0, 0, 0
L -1123.0380, -344.5547, 76.5947,  -1128.6516, -346.2926, 76.8250,  0, 0, 0
L -1128.7402, -346.5710, 76.5947,  -1134.3903, -344.0694, 76.5947,  0, 0, 0
L -1134.3903, -344.0694, 76.5947,  -1135.1581, -326.0412, 76.5947,  0, 0, 0
L -1135.1581, -326.0412, 76.5947,  -1134.5129, -324.9088, 76.5947,  0, 0, 0
L -1134.5129, -324.9088, 76.5947,  -1139.3304, -324.2498, 76.5947,  0, 0, 0
L -1139.3304, -324.2498, 76.5947,  -1151.1563, -341.9884, 76.5947,  0, 0, 0
L -1151.1563, -377.6342, 76.5947,  -1151.1563, -377.6342, 76.5947,  0, 0, 0
L -1151.1563, -377.6342, 76.5947,  -1112.2382, -401.6377, 76.5947,  0, 0, 0
L -1151.1563, -377.6343, 76.5947,  -1151.1563, -341.9884, 76.5947,  0, 0, 0
L -1112.6227, -401.3662, 76.5947,  -1091.4071, -422.4688, 76.5947,  0, 0, 0
L -1091.4071, -422.4688, 76.5947,  -1067.7748, -422.4688, 76.5947,  0, 0, 0
L -1067.7748, -422.4688, 76.5947,  -1039.9855, -377.1985, 76.5947,  0, 0, 0
L -1039.9855, -377.1985, 76.5947,  -1034.7986, -377.4687, 76.5947,  0, 0, 0
L -1035.1268, -377.4687, 76.5947,  -920.3518, -435.4441, 76.5947,  0, 0, 0
L -920.3518, -435.4441, 76.5947,  -925.9891, -449.2367, 76.5947,  0, 0, 0
L -925.9891, -449.2367, 76.5947,  -935.7867, -459.3070, 76.5947,  0, 0, 0
L -935.7867, -459.3070, 76.5947,  -963.2062, -459.0554, 76.5947,  0, 0, 0
L -962.9158, -459.1263, 76.5947,  -1034.6398, -441.1875, 76.5947,  0, 0, 0
L -1034.6398, -441.1875, 76.5947,  -1094.8351, -441.0755, 76.5947,  0, 0, 0
L -1094.8351, -441.0755, 76.5947,  -1121.6908, -420.2187, 76.5947,  0, 0, 0
L -1121.6908, -420.2187, 76.5947,  -1139.3905, -420.2187, 76.5947,  0, 0, 0
L -1139.3905, -420.2187, 76.5947,  -1163.1563, -440.9823, 76.5947,  0, 0, 0
L -1163.1563, -440.9823, 76.5947,  -1163.1530, -458.6066, 76.5947,  0, 0, 0
L -1163.1530, -458.6066, 76.5947,  -1139.4231, -473.4375, 76.5947,  0, 0, 0
L -1139.4231, -473.4375, 76.5947,  -1121.6348, -473.4237, 76.5947,  0, 0, 0
L -1121.6348, -473.4237, 76.5947,  -1093.8274, -458.9154, 76.5947,  0, 0, 0
L -1093.8274, -458.9154, 76.5947,  -1082.3086, -488.4375, 76.5947,  0, 0, 0
L -1082.3086, -488.4375, 76.5947,  -1067.7943, -488.4375, 76.5947,  0, 0, 0
L -1067.7943, -488.4375, 76.5947,  -1052.1277, -458.2914, 76.5947,  0, 0, 0
L -1052.1277, -458.2914, 76.5947,  -1032.9852, -458.7779, 76.5947,  0, 0, 0
L -1034.7445, -458.4374, 76.5947,  -962.5569, -485.4375, 76.5947,  0, 0, 0
L -962.5569, -485.4375, 76.5947,  -935.6858, -485.4375, 76.5947,  0, 0, 0
L -935.6858, -485.4375, 76.5947,  -925.5864, -483.1006, 76.5947,  0, 0, 0
L -925.5864, -483.1006, 76.5947,  -925.5864, -483.1006, 76.5947,  0, 0, 0
L -925.5864, -483.1006, 76.5947,  -924.4441, -489.0652, 76.5947,  0, 0, 0
L -924.4441, -489.0652, 76.5947,  -921.0981, -486.3398, 76.5947,  0, 0, 0
L -921.0981, -486.3398, 76.5947,  -915.9764, -486.6631, 76.5947,  0, 0, 0
L -915.9764, -486.6631, 76.5947,  -913.9586, -491.7383, 76.5947,  0, 0, 0
L -913.9586, -491.7383, 76.5947,  -916.6401, -497.2425, 76.5947,  0, 0, 0
L -916.6401, -497.2425, 76.5947,  -920.6064, -497.7797, 76.5947,  0, 0, 0
L -920.6064, -497.7797, 76.5947,  -922.3058, -496.5571, 76.5947,  0, 0, 0
L -922.3058, -496.5571, 76.5947,  -920.1568, -504.2208, 76.5947,  0, 0, 0
L -920.2500, -503.8063, 76.5947,  -963.1271, -522.2292, 76.5947,  0, 0, 0
L -963.1271, -522.2292, 76.5947,  -1041.0020, -521.9671, 76.5947,  0, 0, 0
L -1041.0020, -521.9671, 76.5947,  -1067.6910, -501.1875, 76.5947,  0, 0, 0
L -1067.6910, -501.1875, 76.5947,  -1091.2798, -501.1875, 76.6038,  0, 0, 0
L -1091.2798, -501.1875, 76.5949,  -1128.5823, -539.6199, 76.5947,  0, 0, 0
L -1128.5823, -539.6199, 76.5947,  -1142.7521, -513.1562, 76.5947,  0, 0, 0
L -1142.7521, -513.1562, 76.5947,  -1159.3052, -513.1549, 76.5947,  0, 0, 0
L -1159.3052, -513.1549, 76.5948,  -1166.2881, -513.1577, 76.5947,  0, 0, 0
L -1162.5631, -513.1562, 76.5949,  -1166.2875, -513.1561, 76.5947,  0, 0, 0
L -1166.2875, -513.1561, 76.5947,  -1178.1563, -539.8613, 76.5947,  0, 0, 0
L -1178.1563, -539.8613, 76.5947,  -1178.1563, -563.6495, 76.5947,  0, 0, 0
L -1178.1563, -563.6495, 76.5947,  -1166.3510, -578.4063, 76.5947,  0, 0, 0
L -1166.3510, -578.4063, 76.5947,  -1142.6859, -578.4063, 76.5947,  0, 0, 0
L -1142.6859, -578.4063, 76.5947,  -1127.3311, -563.3845, 76.5947,  0, 0, 0
L -1127.3311, -563.3845, 76.5947,  -1091.5504, -569.4063, 76.5947,  0, 0, 0
L -1091.5504, -569.4063, 76.5947,  -1067.7277, -569.4063, 76.5947,  0, 0, 0
L -1067.7277, -569.4063, 76.5947,  -1040.1570, -539.4062, 76.5947,  0, 0, 0
L -1040.1570, -539.4062, 76.5947,  -962.6374, -539.3990, 76.5947,  0, 0, 0
L -791.3125, -645.1249, 0.6260,  -791.3125, -675.3438, 0.6260,  0, 0, 0
L -783.2148, -675.3436, 0.6260,  -791.3125, -675.3438, 0.6260,  0, 0, 0
L 72.3046, 126.7699, -30.3740,  72.2228, 165.6320, -10.3740,  127, 64, 0
L 89.5938, 108.1241, -30.3740,  89.8125, 165.5634, -10.3740,  127, 64, 0
L 72.1137, 112.3146, -31.2753,  72.3046, 126.7699, -30.3917,  127, 64, 0
L 89.5651, 108.0955, -30.3740,  88.6579, 107.1787, -30.3740,  0, 0, 0
L 88.6579, 107.1787, -30.3740,  88.5938, 56.3437, -30.3740,  0, 0, 0
L 88.5938, 56.3437, -30.3740,  80.6727, 56.1991, -30.3740,  0, 0, 0
L 80.6727, 56.1991, -30.3740,  78.7086, 51.3297, -30.3740,  0, 0, 0
L 78.8150, 51.5977, -30.3740,  88.5938, 8.9314, -30.3740,  0, 0, 0
L 88.5938, 8.9314, -30.3740,  88.5938, -8.6574, -30.3740,  0, 0, 0
L 88.5938, -8.6574, -30.3740,  76.7828, -56.2945, -30.3740,  0, 0, 0
L 76.7828, -56.2945, -30.3740,  88.8739, -56.3930, -30.3740,  0, 0, 0
L 57.3437, -88.5938, -30.3740,  56.8037, -78.5138, -30.3740,  0, 0, 0
L 57.2719, -78.7479, -30.3740,  9.3445, -88.5138, -30.3740,  0, 0, 0
L 9.3445, -88.5138, -30.3740,  -8.9890, -88.5863, -30.3740,  0, 0, 0
L -8.9890, -88.5863, -30.3740,  -52.0785, -78.6080, -30.3740,  0, 0, 0
L -52.0785, -78.6080, -30.3740,  -57.4313, -82.1808, -30.3740,  0, 0, 0
L -57.4313, -82.1808, -30.3740,  -57.4251, -89.9065, -30.3740,  0, 0, 0
L -57.4251, -89.9065, -30.3740,  -73.4019, -106.8818, -30.3740,  0, 0, 0
L -88.5938, -56.3437, -30.3740,  -76.4759, -55.6761, -30.3740,  0, 0, 0
L -76.4759, -55.6761, -30.3740,  -88.5938, -8.9528, -30.3740,  0, 0, 0
L -88.5938, -8.9528, -30.3740,  -88.5553, 9.1457, -30.3740,  0, 0, 0
L -88.5553, 9.1457, -30.3740,  -79.6023, 51.8893, -30.3740,  0, 0, 0
L -79.6023, 51.8893, -30.3740,  -79.8709, 57.3363, -30.3740,  0, 0, 0
L -79.5938, 56.9492, -30.3740,  -88.8262, 57.3437, -30.3740,  0, 0, 0
L -88.8262, 57.3437, -30.3740,  -106.8886, 73.3992, -30.3740,  0, 0, 0
L -56.3437, 88.5938, -30.3740,  -55.5861, 77.7240, -30.3740,  0, 0, 0
L -55.5861, 77.7240, -30.3740,  -8.9563, 88.5938, -30.3740,  0, 0, 0
L -8.9563, 88.5938, -30.3740,  9.1577, 88.5453, -30.3740,  0, 0, 0
L 9.1577, 88.5453, -30.3740,  51.2970, 78.6622, -30.3740,  0, 0, 0
L 51.2970, 78.6622, -30.3740,  55.3195, 79.7242, -30.3740,  0, 0, 0
L 55.3195, 79.7242, -30.3740,  55.3437, 88.8132, -30.3740,  0, 0, 0
L 55.3437, 88.8132, -30.3740,  72.3924, 106.1636, -30.3740,  0, 0, 0
L 73.3199, 107.1075, -30.3740,  73.3199, 107.1075, -30.3740,  0, 0, 0
L 8.9223, 51.3005, -30.3740,  -8.9876, 51.3442, -30.3740,  0, 0, 0
L -8.9876, 51.3442, -30.3740,  -36.5970, 37.3481, -30.3740,  0, 0, 0
L -36.5970, 37.3481, -30.3740,  -50.0716, 9.3479, -30.3740,  0, 0, 0
L -50.0716, 9.3479, -30.3740,  -50.3198, -9.4790, -30.3740,  0, 0, 0
L -50.3198, -9.4790, -30.3740,  -37.0631, -37.0829, -30.3740,  0, 0, 0
L -37.0631, -37.0829, -30.3740,  -8.7689, -50.8785, -30.3103,  0, 0, 0
L -8.7689, -50.8785, -30.3103,  8.5240, -51.0936, -30.3740,  0, 0, 0
L 8.5240, -51.0936, -30.3740,  35.8518, -37.2393, -30.3740,  0, 0, 0
L 35.8518, -37.2393, -30.3740,  50.0943, -9.3534, -30.3740,  0, 0, 0
L 50.0943, -9.3534, -30.3740,  50.3338, 9.2102, -30.3740,  0, 0, 0
L 50.3338, 9.2102, -30.3740,  36.8517, 37.2928, -30.3740,  0, 0, 0
L 36.8517, 37.2928, -30.3740,  8.9223, 51.3005, -30.3740,  0, 0, 0
L -8.7677, 35.4358, -30.3740,  -9.0127, 9.0412, 0.6247,  0, 0, 0
L 8.9104, 9.3785, 1.1285,  8.8756, 51.3438, -29.6947,  0, 0, 0
L 9.2150, 34.5577, -17.3740,  33.6887, 9.1913, -17.3740,  0, 0, 0
L 8.9106, 9.0538, 0.5160,  -9.0127, 9.0414, 0.6204,  0, 0, 0
L -9.0127, 9.0412, 0.6204,  -50.4814, 8.9028, -30.3740,  0, 0, 0
L -50.8953, -8.8787, -30.3740,  -8.0520, -8.9917, 0.7186,  0, 0, 0
L -8.0520, -8.9917, 0.7186,  50.3438, -8.7908, -29.9306,  0, 0, 0
L 9.3870, 8.9466, 0.6260,  50.3438, 8.9346, -30.3740,  0, 0, 0
L 8.9983, 8.9021, 0.6260,  9.1578, -50.7722, -30.3740,  0, 0, 0
L -8.9281, -50.9176, -30.3299,  -8.9480, 10.8744, 0.4345,  0, 0, 0
L 34.3263, -8.9354, -17.3740,  8.6444, -35.4426, -17.3761,  0, 0, 0
L -8.9891, -34.8993, -17.3740,  -32.1421, -8.7447, -17.3740,  0, 0, 0
L -31.6321, 9.0290, -17.3740,  -8.7677, 35.4358, -17.3916,  0, 0, 0
L -8.6884, 35.5948, -17.9509,  -8.6086, 51.3432, -28.9541,  0, 0, 0
L 108.2044, -72.3438, -30.0055,  175.5625, -72.1527, -11.5237,  127, 64, 0
L 108.1241, -72.3438, -30.3740,  106.6021, -73.2458, -30.3740,  0, 0, 0
L 106.6021, -73.2458, -30.3740,  88.8739, -56.3930, -30.3740,  0, 0, 0
L 108.1336, -89.5938, -30.3740,  175.2610, -89.8857, -11.5192,  127, 64, 0
L 153.5624, -89.9412, -12.4645,  153.4704, -72.1908, -12.4573,  127, 64, 0
L 133.6128, -89.7046, -26.1109,  133.5635, -72.2006, -26.4413,  127, 64, 0
L 112.3383, -89.9053, -31.1429,  112.2634, -72.5575, -31.2365,  127, 64, 0
L 108.1241, -89.5938, -30.3740,  107.3077, -88.7774, -30.3740,  0, 0, 0
L 107.3077, -88.7774, -30.3740,  57.3438, -88.5938, -30.3740,  0, 0, 0
L -72.3438, -108.1602, -30.3740,  -72.0995, -177.5010, -10.3740,  127, 64, 0
L -89.5938, -108.1984, -30.3740,  -89.8921, -177.5697, -10.3740,  127, 64, 0
L -72.0267, -135.5757, -26.3702,  -89.8255, -135.5676, -26.4067,  127, 64, 0
L -72.3438, -108.1241, -30.3740,  -73.4019, -106.8818, -30.3740,  0, 0, 0
L -89.5938, -108.1241, -30.3740,  -89.5938, -108.1240, -30.3740,  0, 0, 0
L -89.5938, -108.1240, -30.3740,  -88.5416, -106.8734, -30.3740,  0, 0, 0
L -88.5416, -106.8734, -30.3740,  -88.5938, -56.3437, -30.3740,  0, 0, 0
L -56.3436, 88.5938, -30.3740,  -106.4782, 88.5937, -30.3740,  0, 0, 0
L -106.4782, 88.5937, -30.3740,  -108.2942, 89.5938, -30.3740,  0, 0, 0
L -108.2942, 89.5938, -30.3740,  -171.6688, 89.9483, -10.3740,  127, 64, 0
L -108.1241, 72.3437, -30.3740,  -171.9641, 72.1107, -10.3740,  127, 64, 0
L -151.4395, 89.9548, -11.5058,  -151.5714, 72.8127, -11.3868,  127, 64, 0
L -133.5639, 89.4422, -26.4355,  -133.5680, 72.2817, -26.4047,  127, 64, 0
L -112.2587, 89.7309, -31.1828,  -112.1419, 72.3014, -31.1306,  127, 64, 0
L -108.1241, 72.3437, -30.3740,  -106.8886, 73.3992, -30.3740,  0, 0, 0
L 368.4527, -241.5233, 0.6260,  386.2106, -241.8283, 0.6260,  0, 0, 0
L 386.2106, -241.8283, 0.6260,  386.1358, -260.1415, 0.6260,  0, 0, 0
L 386.1358, -260.1415, 0.6260,  368.7404, -260.2667, 0.6260,  0, 0, 0
L 368.7404, -260.2667, 0.6260,  368.4527, -241.5233, 0.6260,  0, 0, 0
L 209.4244, 10.3810, -10.3740,  211.6961, 9.6250, -10.3740,  0, 0, 0
L 243.6984, 24.6250, -10.3740,  228.0937, 24.6250, -10.3740,  0, 0, 0
L 228.0937, 24.6250, -10.3740,  221.2727, 16.0987, -10.3740,  0, 0, 0
L 221.2727, 16.0987, -10.3740,  212.0941, 9.6752, -10.3740,  0, 0, 0
L 212.0941, 9.6752, -10.3740,  209.7051, 9.6749, -10.3740,  0, 0, 0
L 243.6984, 24.6250, -10.3740,  248.5313, 16.8923, -10.3740,  0, 0, 0
L 248.5313, 16.8923, -10.3740,  248.6155, 2.7631, -10.3740,  127, 64, 0
L 248.6155, 2.7631, -10.3740,  261.2812, 2.9572, -10.3740,  127, 64, 0
L 261.2814, 5.1819, -10.3740,  252.2812, 5.3750, -10.3740,  127, 64, 0
L 252.2812, 5.3750, -10.3740,  251.9753, 19.6138, -10.3740,  127, 64, 0
L 251.9753, 19.6138, -10.3740,  249.2812, 24.1669, -10.3740,  0, 0, 0
L 249.2812, 24.1669, -10.3740,  249.2812, 38.6250, -10.3740,  0, 0, 0
L 249.2812, 38.6250, -10.3740,  270.5313, 38.6250, -10.3740,  0, 0, 0
L 270.5313, 24.1553, -10.3740,  270.5313, 38.6250, -10.3740,  0, 0, 0
L 270.5313, 38.6250, -10.3740,  270.0228, 38.6250, -10.3740,  0, 0, 0
L 270.5313, 24.1553, -10.3740,  265.5310, 18.9758, -10.3740,  0, 0, 0
L 265.5310, 18.9758, -10.3740,  265.5312, 17.0383, -10.3740,  0, 0, 0
L 265.5312, 17.0383, -10.3740,  273.5000, 12.7687, -10.3740,  0, 0, 0
L 273.5000, 12.7687, -10.3740,  273.5000, -18.7019, -10.3740,  0, 0, 0
L 273.5000, -18.7019, -10.3740,  260.9096, -21.6143, -10.3740,  0, 0, 0
L 260.9096, -21.6143, -10.3740,  248.3198, -19.1157, -10.3740,  0, 0, 0
L 248.3198, -19.1157, -10.3740,  243.6984, -26.6250, -10.3740,  0, 0, 0
L 243.6984, -26.6250, -10.3740,  228.0935, -26.6250, -10.3740,  0, 0, 0
L 228.0935, -26.6250, -10.3740,  222.0588, -18.6325, -10.3740,  0, 0, 0
L 222.0588, -18.6325, -10.3740,  209.9313, -7.7160, -10.3740,  0, 0, 0
L 252.0897, 41.5938, -7.3740,  264.8185, 41.5938, -7.3740,  0, 0, 0
L 264.8185, 41.5938, -7.3740,  269.9136, 39.0728, -7.3740,  0, 0, 0
L 269.9136, 39.0728, -7.3740,  269.9569, 39.0513, -7.3740,  0, 0, 0
L 252.0604, 41.5938, -7.3740,  249.2812, 38.6250, -10.3740,  0, 0, 0
L 248.9589, 16.6250, -6.3740,  251.9311, 16.6258, -6.3760,  0, 0, 0
L 261.2812, 2.9572, -10.3740,  261.2814, 5.1819, -10.3740,  127, 64, 0
L 119.4875, 370.9002, 0.6260,  119.4875, 375.8070, 0.6260,  0, 0, 0
L 119.4875, 375.8764, 0.6260,  78.4187, 376.0760, 0.6260,  150, 0, 200
L 78.4187, 376.0760, 0.6260,  78.4188, 371.9781, 0.6260,  0, 0, 0
P -214.0000, 283.0000, 30.8134,  0, 0, 0,  3,  Priest_of_Discord
P -51.9754, -332.0527, 4.6885,  0, 0, 0,  3,  Greenblood_Guild
P 219.3704, 11.1052, -6.3115,  0, 0, 0,  3,  Oggok's_Keep
P 308.8636, -193.3125, 4.6885,  0, 0, 0,  3,  Meet_and_Drink_Tew_Bie
P 162.7027, -328.5000, 4.6885,  0, 0, 0,  3,  Lether_Armer
P 166.4548, -284.2500, 4.6885,  0, 0, 0,  3,  Metil_Armer
P -786.2895, -331.1400, 39.3760,  0, 0, 0,  3,  Gralbug_(Smithing)
P -913.3997, -186.9473, 39.3760,  0, 0, 0,  3,  Blergerda_(Smithing)
P -877.4142, -75.1413, 39.3760,  0, 0, 0,  3,  Brana_(Weaponer)
P -847.7465, -98.1363, 39.3760,  0, 0, 0,  3,  Puglala_(Smithing)
P -1160.2751, -251.2559, 80.4466,  0, 0, 127,  3,  Bordag_(GM_Beastlord)
P -1059.1132, -266.3855, 80.3447,  0, 0, 0,  3,  Brogdog_(Spells)
